,nifty_log_return
2022-03-11,-0.0027196525403707966
2022-03-14,0.007399774418313868
2022-03-15,-0.0002803000104041697
2022-03-16,0.004346031583926982
2022-03-17,-0.0024052350311211893
2022-03-18,-0.009683446079510586
2022-03-21,0.0076795525228555515
2022-03-22,-0.0004576029792528003
2022-03-23,-0.0033890587303153055
2022-03-24,0.005061755993467754
2022-03-25,0.009992855420365607
2022-03-28,0.0012053377633496382
2022-03-29,-0.004285289130254457
2022-03-30,0.012977847154017622
2022-03-31,0.0027376173199969932
2022-04-01,0.0013806279055859176
2022-04-04,0.0009038068225856742
2022-04-05,-0.005189884568017246
2022-04-06,0.0040410919636136335
2022-04-07,-0.004408734580091929
2022-04-08,0.0023622328428848237
2022-04-11,-0.003943666000333552
2022-04-12,0.006415862095909366
2022-04-13,0.0008837950865076133
2022-04-14,-0.0070049027103988295
2022-04-15,-0.006478937066572558
2022-04-18,-0.009244412754235851
2022-04-19,-0.011476458815189501
2022-04-20,0.003084731545561634
2022-04-21,0.00557136042968606
2022-04-22,0.0029215920883782663
2022-04-25,-0.0004845669021180717
2022-04-26,0.01036809872775801
2022-04-27,-1.9228575046315514e-06
2022-04-28,-0.0054376059858131775
2022-04-29,-0.010708970375937784
2022-05-02,0.010524304049494664
2022-05-03,-0.0013557826900629675
2022-05-04,0.0014256456441755674
2022-05-05,0.005821781573634734
2022-05-06,-0.0015058770156687455
2022-05-09,0.003174146509679745
2022-05-10,-0.003708586688521277
2022-05-11,0.0003206706106028069
2022-05-12,-0.002450047235328195
2022-05-13,0.005660084314783161
2022-05-16,0.0007209963874249285
2022-05-17,0.0028805033833601387
2022-05-18,0.010289879373118545
2022-05-19,0.010626392659633669
2022-05-20,-0.00028445541948562183
2022-05-23,-0.005197601318182479
2022-05-24,-0.001965369580413161
2022-05-25,-0.005244640239723437
2022-05-26,-0.0149758626649236
2022-05-27,0.002783783664430398
2022-05-30,0.001950328682506419
2022-05-31,0.007195609257750247
2022-06-01,-0.013687246452977767
2022-06-02,0.0034990054234537602
2022-06-03,-0.0060102761174489205
2022-06-06,-0.009251221513333345
2022-06-07,-0.0097471808294951
2022-06-08,0.0010182838970023366
2022-06-09,0.0027027305694378024
2022-06-10,0.0005673301551454097
2022-06-13,-0.009095272074593574
2022-06-14,0.003476233104011376
2022-06-15,0.000695867402134186
2022-06-16,0.012093148909687958
2022-06-17,-0.0034380750935212104
2022-06-20,0.008140116367625249
2022-06-21,-0.0016197085991867444
2022-06-22,0.0013938003771909607
2022-06-23,-0.001180533329801071
2022-06-24,-0.004118267986170114
2022-06-27,0.008515080732191935
2022-06-28,0.007438199737509962
2022-06-29,0.0007270750616993851
2022-06-30,-0.011252447841333
2022-07-01,-0.00489008398802329
2022-07-04,-0.004245417502500938
2022-07-05,-0.013495495770070866
2022-07-06,0.008972147840016393
2022-07-07,-0.0026736678456504306
2022-07-08,-0.016685913954965215
2022-07-11,0.01016048116752122
2022-07-12,0.01957241723233517
2022-07-13,0.006833650401329171
2022-07-14,-0.007603279951600229
2022-07-15,-0.0002424598172783757
2022-07-18,0.006865333228000577
2022-07-19,-0.0015516616143111375
2022-07-20,-0.010663126459499715
2022-07-21,0.009948293804146543
2022-07-22,-0.004133211241258838
2022-07-25,-0.005257916349002791
2022-07-26,0.001333050792500992
2022-07-27,0.006018628232514261
2022-07-28,-0.00021226314348369882
2022-07-29,-0.004785352654531992
2022-08-01,0.012734482532818309
2022-08-02,0.0005290563291771218
2022-08-03,-0.003089980898953088
2022-08-04,0.008464825906746623
2022-08-05,-0.0029056434138915784
2022-08-08,-0.007459036680383599
2022-08-09,-0.001485196572531787
2022-08-10,-0.011334382497908678
2022-08-11,0.01485370662802146
2022-08-12,0.006029977592488507
2022-08-15,0.01189684824430256
2022-08-16,-0.012322884785024435
2022-08-17,-0.0006947704101832144
2022-08-18,0.0013585328784961733
2022-08-19,-0.003079921849957235
2022-08-22,0.003462200083348551
2022-08-23,-0.0003172790812845006
2022-08-24,0.006623499506363931
2022-08-25,-0.005805698671341477
2022-08-26,-0.003217821687699163
2022-08-29,0.0037644804441402226
2022-08-30,-0.008296661610410596
2022-08-31,0.004703602809234775
2022-09-01,0.004148741978724712
2022-09-02,-0.0031177594475069285
2022-09-05,0.014795714418013162
2022-09-06,-0.0033031901812209607
2022-09-07,-0.00371927677114316
2022-09-08,0.004560290157824254
2022-09-09,-0.0004190984206712521
2022-09-12,0.018818790976035088
2022-09-13,-0.018876727682697887
2022-09-14,0.0015236591254345498
2022-09-15,0.0004677955560952964
2022-09-16,-0.010965392597503664
2022-09-19,0.005228341409747796
2022-09-20,0.0062326666556515855
2022-09-21,-0.0010938688507525643
2022-09-22,-0.007822681801745404
2022-09-23,0.011090949865090469
2022-09-26,0.02748617992722966
2022-09-27,-0.024013504804033133
2022-09-28,0.02093153975256267
2022-09-29,0.00040873440280142677
2022-09-30,-0.0011028174621939937
2022-10-03,-0.0038156493398346174
2022-10-04,0.009993710355512836
2022-10-05,0.00651314471139588
2022-10-06,-0.0079766517281829
2022-10-07,-0.004392529762733453
2022-10-10,0.0069552776658213245
2022-10-11,0.020129418554433672
2022-10-12,0.02201914106797232
2022-10-13,0.020995196372523887
2022-10-14,-0.013063498313790396
2022-10-17,-0.013315347060307977
2022-10-18,0.016084590879691153
2022-10-19,0.008774211208951076
2022-10-20,0.00990633685929395
2022-10-21,0.005526457910124919
2022-10-24,0.004488958130090941
2022-10-25,-0.012497612323586512
2022-10-26,-0.0009456499441058195
2022-10-27,0.00026133876831195617
2022-10-28,0.004005974867677915
2022-10-31,0.0011339232674486095
2022-11-01,-0.009968416996724997
2022-11-02,0.003994958590889851
2022-11-03,-0.013327250579471397
2022-11-04,-0.02046291863518182
2022-11-07,-0.010919256037416222
2022-11-08,-0.0003031113354215648
2022-11-09,0.011258385325434718
2022-11-10,-0.008365903651113681
2022-11-11,0.006977278406820407
2022-11-14,-0.005622042807013954
2022-11-15,-0.0021987300163740188
2022-11-16,0.004387865884130575
2022-11-17,0.0025407334567825296
2022-11-18,-0.020345528287619048
2022-11-21,0.017455336663539194
2022-11-22,0.03324496801721428
2022-11-23,0.021913294096830183
2022-11-24,-0.004834031627619551
2022-11-25,-0.011694585957258934
2022-11-28,0.02408125039210277
2022-11-29,0.019933686648441445
2022-11-30,0.02339083381352167
2022-12-01,0.018369607819348033
2022-12-02,0.007675579255105761
2022-12-05,0.011964049194848581
2022-12-06,-0.008660602690068494
2022-12-07,0.00871594545853055
2022-12-08,-0.013774515422438283
2022-12-09,0.0030912525000974956
2022-12-12,-0.014636522052254807
2022-12-13,0.00975355558917885
2022-12-14,0.0015441258201052792
2022-12-15,0.011296468793233575
2022-12-16,0.00659993932681752
2022-12-19,0.005542708321574994
2022-12-20,-0.0035869345566642698
2022-12-21,0.0020102666718732594
2022-12-22,-0.01604283857994375
2022-12-23,0.003449811134659429
2022-12-26,0.011400558467770177
2022-12-27,0.011794318921243172
2022-12-28,0.005100513922795196
2022-12-29,-0.0020552790841299254
2022-12-30,0.010436188103114986
2023-01-02,-0.007767300441415341
2023-01-03,0.0058383404730887635
2023-01-04,-0.009708667381660752
2023-01-05,-0.007550196717059993
2023-01-06,0.007822118525776366
2023-01-09,0.0034982897651205064
2023-01-10,0.002577059873373244
2023-01-11,-0.00535955540548584
2023-01-12,0.007259946476728063
2023-01-13,0.012211197251383782
2023-01-16,-0.0037723537447731706
2023-01-17,-0.0015768695123152673
2023-01-18,0.021136459540767684
2023-01-19,-0.006487650972107786
2023-01-20,-0.0058687603574405995
2023-01-23,0.007093956873007017
2023-01-24,-0.011765367479134788
2023-01-25,0.0032838709185010937
2023-01-26,-0.011906239425655397
2023-01-27,0.005129185581816192
2023-01-30,-0.008994061572248796
2023-01-31,-0.010501310343547787
2023-02-01,-0.0033741898042396155
2023-02-02,0.0070280914430070705
2023-02-03,0.003971188457853628
2023-02-06,0.0015798151963179396
2023-02-07,-0.008351520086672233
2023-02-08,-0.01143156827892214
2023-02-09,0.003953656614766767
2023-02-10,-0.005494934093907142
2023-02-13,0.0026329343976023395
2023-02-14,-0.00428735946047488
2023-02-15,-0.01156634243802962
2023-02-16,0.0030880895858812077
2023-02-17,0.01145492375592916
2023-02-20,0.003092812480773723
2023-02-21,-0.0012187842637241876
2023-02-22,-0.0027950176219689376
2023-02-23,0.006361765017165144
2023-02-24,0.0007481736184830888
2023-02-27,0.004178778843673507
2023-02-28,0.0011320054659132433
2023-03-01,0.00386438099963221
2023-03-02,-0.0035911583934380444
2023-03-03,-0.0007135435215515293
2023-03-06,-0.002056337381611274
2023-03-07,-0.0024058610138530455
2023-03-08,0.0035468605723730064
2023-03-09,0.005860348864072069
2023-03-10,0.006964273210236633
2023-03-13,-0.0032016293343083823
2023-03-14,-0.009957387996677317
2023-03-15,-0.0024151838968199495
2023-03-16,0.0033803736177178004
2023-03-17,-0.00428706059708407
2023-03-20,0.014729870220189102
2023-03-21,-0.0034284361400881
2023-03-22,0.00736223733381645
2023-03-23,0.006158519824357929
2023-03-24,0.0045555085441987084
2023-03-27,-0.009501117666561065
2023-03-28,-0.0017273440036665825
2023-03-29,0.010039201577262558
2023-03-30,0.005017885957908853
2023-03-31,3.6005659620317777e-05
2023-04-03,0.0018768931051614068
2023-04-04,0.0018094575531032032
2023-04-05,-0.0037067159771967118
2023-04-06,-0.005299122452100093
2023-04-07,0.0021541025243389817
2023-04-10,0.018467831279893914
2023-04-11,-0.008814571120780053
2023-04-12,0.0035805182275245716
2023-04-13,-0.006195748561849141
2023-04-14,0.007857239764987263
2023-04-17,0.005125734995232502
2023-04-18,0.008330468700125094
2023-04-19,0.01595323360662207
2023-04-20,0.010766790954184062
2023-04-21,-0.005929088627310589
2023-04-24,0.0030009019742531606
2023-04-25,-0.0067308973239199885
2023-04-26,-9.293827976592425e-05
2023-04-27,-0.0027162219335113407
2023-04-28,0.0002036213120235817
2023-05-01,-0.0052421928961477625
2023-05-02,0.0036068217021865603
2023-05-03,-0.005866008776732322
2023-05-04,-0.010644569061374436
2023-05-05,0.004821557650067839
2023-05-08,0.0023714203273087616
2023-05-09,0.00782825237301432
2023-05-10,-0.007250292889522602
2023-05-11,0.006684493118684539
2023-05-12,0.006549241776319209
2023-05-15,0.003529810562766461
2023-05-16,-0.004909132576006653
2023-05-17,0.012396470607864085
2023-05-18,-0.008127797686197199
2023-05-19,0.00024437672960005293
2023-05-22,-0.0038180649526491483
2023-05-23,-0.0021472917038652447
2023-05-24,0.002717157972850712
2023-05-25,-0.00011698590449128618
2023-05-26,-0.0023608134961391023
2023-05-29,0.0018924580128948517
2023-05-30,0.008041619408536422
2023-05-31,0.0031464790228049487
2023-06-01,-0.005412064355596906
2023-06-02,-0.003770808539473796
2023-06-05,-0.0009984222645135102
2023-06-06,-0.0047363146254213295
2023-06-07,0.009551866770277495
2023-06-08,-0.0074408597899840315
2023-06-09,-0.004053985884350998
2023-06-12,0.0057860469371659486
2023-06-13,-0.0038361903090613227
2023-06-14,-0.006283223056946582
2023-06-15,0.004921861024721888
2023-06-16,-0.002596466104063897
2023-06-19,0.0005000699306631224
2023-06-20,-0.010527296986874367
2023-06-21,0.0018352948294101969
2023-06-22,-0.003819710962755864
2023-06-23,0.004737745275813713
2023-06-26,0.0028109328512736093
2023-06-27,-0.003619138445911193
2023-06-28,-0.006828057275279915
2023-06-29,0.001031231906415148
2023-06-30,0.003252686277544085
2023-07-03,-0.00812720340924057
2023-07-04,0.004193105600137664
2023-07-05,-0.002615406181908995
2023-07-06,0.00340393709924301
2023-07-07,0.004070310356777386
2023-07-10,0.01277756381193828
2023-07-11,-0.0010293646362106474
2023-07-12,0.005017145716690195
2023-07-13,-0.012354289408023487
2023-07-14,0.004690695532944231
2023-07-17,0.0016713094961726357
2023-07-18,0.004428085192288597
2023-07-19,0.009825417366373943
2023-07-20,0.003004149645771157
2023-07-21,0.0017997116061746427
2023-07-24,-0.005990955004792968
2023-07-25,0.005820415602587252
2023-07-26,-0.002348076281006719
2023-07-27,0.008156134592564453
2023-07-28,-0.0021879403982601603
2023-07-31,-0.017420832204839372
2023-08-01,-0.0059750510598738414
2023-08-02,0.016540363425206876
2023-08-03,-0.0031139937809667255
2023-08-04,0.021424638212209145
2023-08-07,0.005932824055033129
2023-08-08,-0.012255138877632866
2023-08-09,0.0005216022809595888
2023-08-10,-0.00836907850386238
2023-08-11,0.008318494647258262
2023-08-14,-0.012383475951183625
2023-08-15,-0.007619003500599826
2023-08-16,-0.004320842402615004
2023-08-17,0.018441952555890137
2023-08-18,0.003612570185860903
2023-08-21,0.00924187644702026
2023-08-22,-0.00903223746728915
2023-08-23,-0.015922232372324284
2023-08-24,0.0013189366151275903
2023-08-25,-0.007663525835264615
2023-08-28,-0.002566086772697166
2023-08-29,0.01888770335812293
2023-08-30,0.006087464217069223
2023-08-31,0.01711944349274428
2023-09-01,-0.013654214093582624
2023-09-04,-0.018287075378014946
2023-09-05,-0.01076270664899377
2023-09-06,-0.00424918790177863
2023-09-07,0.00827728136982638
2023-09-08,0.0035986308238052404
2023-09-11,-0.009249373619864928
2023-09-12,-0.013661851916100079
2023-09-13,-0.009318408121321427
2023-09-14,-0.007731271434597785
2023-09-15,0.009654370411880744
2023-09-18,-0.017349094399659544
2023-09-19,0.00843863886483788
2023-09-20,-0.003625355523721466
2023-09-21,0.009128788000343209
2023-09-22,-0.006072154859686153
2023-09-25,-0.007953443762802399
2023-09-26,0.015129372532610154
2023-09-27,-0.0037950655488427085
2023-09-28,-0.0024503464009081287
2023-09-29,0.00011349614642338574
2023-10-02,-0.009857241920243327
2023-10-03,0.0004368152298690357
2023-10-04,-0.0058177289387479755
2023-10-05,0.0016993535225572373
2023-10-06,-0.005019984108346689
2023-10-09,0.00013900498933696047
2023-10-10,-0.00036151521102712657
2023-10-11,-0.005644509026927365
2023-10-12,-0.008484507077574418
2023-10-13,-0.003339418656176223
2023-10-16,-0.009675232398066285
2023-10-17,-0.004837697738481246
2023-10-18,0.0035373698198822323
2023-10-19,-0.005092239756098801
2023-10-20,-0.003816354755569847
2023-10-23,-0.01040576526242605
2023-10-24,-0.007507398669698848
2023-10-25,-0.010809983353219652
2023-10-26,-0.0010198203462693722
2023-10-27,-0.006974164331061906
2023-10-30,-0.005997514861053406
