date,ticker,composite_score
2024-01-31,HINDUNILVR.NS,0.45833333333333337
2024-01-31,BHARTIARTL.NS,0.5625
2024-01-31,MARUTI.NS,0.375
2024-01-31,SUNPHARMA.NS,0.7291666666666666
2024-02-29,RELIANCE.NS,0.8125
2024-02-29,TCS.NS,0.29166666666666663
2024-02-29,HDFCBANK.NS,0.375
2024-02-29,INFY.NS,0.5
2024-02-29,ICICIBANK.NS,0.3958333333333333
2024-02-29,LT.NS,0.6041666666666666
2024-02-29,SBIN.NS,0.6875000000000001
2024-02-29,AXISBANK.NS,0.5208333333333333
2024-02-29,HINDUNILVR.NS,0.5208333333333334
2024-02-29,BHARTIARTL.NS,0.5833333333333333
2024-02-29,MARUTI.NS,0.5
2024-02-29,SUNPHARMA.NS,0.7083333333333334
2024-03-31,RELIANCE.NS,0.6041666666666666
2024-03-31,TCS.NS,0.3541666666666667
2024-03-31,HDFCBANK.NS,0.4375
2024-03-31,INFY.NS,0.47916666666666663
2024-03-31,ICICIBANK.NS,0.5208333333333334
2024-03-31,LT.NS,0.4583333333333333
2024-03-31,SBIN.NS,0.7916666666666667
2024-03-31,AXISBANK.NS,0.6666666666666666
2024-03-31,HINDUNILVR.NS,0.5208333333333334
2024-03-31,BHARTIARTL.NS,0.5833333333333333
2024-03-31,MARUTI.NS,0.45833333333333337
2024-03-31,SUNPHARMA.NS,0.625
2024-04-30,RELIANCE.NS,0.75
2024-04-30,TCS.NS,0.375
2024-04-30,HDFCBANK.NS,0.5416666666666666
2024-04-30,INFY.NS,0.5
2024-04-30,ICICIBANK.NS,0.4791666666666667
2024-04-30,LT.NS,0.4583333333333333
2024-04-30,SBIN.NS,0.7083333333333334
2024-04-30,AXISBANK.NS,0.5416666666666666
2024-04-30,HINDUNILVR.NS,0.5208333333333334
2024-04-30,BHARTIARTL.NS,0.5416666666666666
2024-04-30,MARUTI.NS,0.5
2024-04-30,SUNPHARMA.NS,0.5833333333333334
2024-05-31,RELIANCE.NS,0.6458333333333333
2024-05-31,TCS.NS,0.3125
2024-05-31,HDFCBANK.NS,0.6458333333333334
2024-05-31,INFY.NS,0.5
2024-05-31,ICICIBANK.NS,0.375
2024-05-31,LT.NS,0.6041666666666666
2024-05-31,SBIN.NS,0.6458333333333334
2024-05-31,AXISBANK.NS,0.625
2024-05-31,HINDUNILVR.NS,0.5625
2024-05-31,BHARTIARTL.NS,0.4375
2024-05-31,MARUTI.NS,0.4166666666666667
2024-05-31,SUNPHARMA.NS,0.7291666666666666
2024-06-30,RELIANCE.NS,0.7708333333333333
2024-06-30,TCS.NS,0.5208333333333334
2024-06-30,HDFCBANK.NS,0.5208333333333334
2024-06-30,INFY.NS,0.3333333333333333
2024-06-30,ICICIBANK.NS,0.4583333333333333
2024-06-30,LT.NS,0.5625
2024-06-30,SBIN.NS,0.6458333333333334
2024-06-30,AXISBANK.NS,0.7083333333333333
2024-06-30,HINDUNILVR.NS,0.47916666666666663
2024-06-30,BHARTIARTL.NS,0.3958333333333333
2024-06-30,MARUTI.NS,0.5
2024-06-30,SUNPHARMA.NS,0.6041666666666666
2024-07-31,RELIANCE.NS,0.7083333333333333
2024-07-31,TCS.NS,0.3958333333333333
2024-07-31,HDFCBANK.NS,0.6458333333333334
2024-07-31,INFY.NS,0.45833333333333337
2024-07-31,ICICIBANK.NS,0.4375
2024-07-31,LT.NS,0.5416666666666666
2024-07-31,SBIN.NS,0.5625
2024-07-31,AXISBANK.NS,0.5208333333333333
2024-07-31,HINDUNILVR.NS,0.5416666666666666
2024-07-31,BHARTIARTL.NS,0.4583333333333333
2024-07-31,MARUTI.NS,0.4375
2024-07-31,SUNPHARMA.NS,0.7916666666666666
2024-08-31,RELIANCE.NS,0.7083333333333333
2024-08-31,TCS.NS,0.4583333333333333
2024-08-31,HDFCBANK.NS,0.6041666666666666
2024-08-31,INFY.NS,0.3125
2024-08-31,ICICIBANK.NS,0.4583333333333333
2024-08-31,LT.NS,0.4791666666666667
2024-08-31,SBIN.NS,0.625
2024-08-31,AXISBANK.NS,0.6041666666666666
2024-08-31,HINDUNILVR.NS,0.5833333333333334
2024-08-31,BHARTIARTL.NS,0.4375
2024-08-31,MARUTI.NS,0.4583333333333333
2024-08-31,SUNPHARMA.NS,0.7708333333333333
2024-09-30,RELIANCE.NS,0.6458333333333334
2024-09-30,TCS.NS,0.4375
2024-09-30,HDFCBANK.NS,0.6041666666666666
2024-09-30,INFY.NS,0.2916666666666667
2024-09-30,ICICIBANK.NS,0.49999999999999994
2024-09-30,LT.NS,0.5
2024-09-30,SBIN.NS,0.6666666666666667
2024-09-30,AXISBANK.NS,0.7083333333333333
2024-09-30,HINDUNILVR.NS,0.5416666666666666
2024-09-30,BHARTIARTL.NS,0.4166666666666667
2024-09-30,MARUTI.NS,0.6041666666666667
2024-09-30,SUNPHARMA.NS,0.5833333333333334
2024-10-31,RELIANCE.NS,0.6875
2024-10-31,TCS.NS,0.22916666666666669
2024-10-31,HDFCBANK.NS,0.7291666666666667
2024-10-31,INFY.NS,0.3333333333333333
2024-10-31,ICICIBANK.NS,0.5625
2024-10-31,LT.NS,0.4583333333333333
2024-10-31,SBIN.NS,0.6041666666666667
2024-10-31,AXISBANK.NS,0.5833333333333334
2024-10-31,HINDUNILVR.NS,0.5625
2024-10-31,BHARTIARTL.NS,0.5625
2024-10-31,MARUTI.NS,0.5
2024-10-31,SUNPHARMA.NS,0.6875
2024-11-30,RELIANCE.NS,0.6875
2024-11-30,TCS.NS,0.3125
2024-11-30,HDFCBANK.NS,0.625
2024-11-30,INFY.NS,0.27083333333333337
2024-11-30,ICICIBANK.NS,0.7083333333333334
2024-11-30,LT.NS,0.5416666666666666
2024-11-30,SBIN.NS,0.6875000000000001
2024-11-30,AXISBANK.NS,0.45833333333333337
2024-11-30,HINDUNILVR.NS,0.5
2024-11-30,BHARTIARTL.NS,0.5416666666666666
2024-11-30,MARUTI.NS,0.5833333333333334
2024-11-30,SUNPHARMA.NS,0.5833333333333333
2024-12-31,RELIANCE.NS,0.7708333333333333
2024-12-31,TCS.NS,0.45833333333333337
2024-12-31,HDFCBANK.NS,0.625
2024-12-31,INFY.NS,0.125
2024-12-31,ICICIBANK.NS,0.5625
2024-12-31,LT.NS,0.625
2024-12-31,SBIN.NS,0.6041666666666667
2024-12-31,AXISBANK.NS,0.5833333333333333
2024-12-31,HINDUNILVR.NS,0.3958333333333333
2024-12-31,BHARTIARTL.NS,0.5
2024-12-31,MARUTI.NS,0.6666666666666667
2024-12-31,SUNPHARMA.NS,0.5833333333333333
2025-01-31,RELIANCE.NS,0.7083333333333334
2025-01-31,TCS.NS,0.2916666666666667
2025-01-31,HDFCBANK.NS,0.7708333333333334
2025-01-31,INFY.NS,0.3125
2025-01-31,ICICIBANK.NS,0.5625
2025-01-31,LT.NS,0.5208333333333333
2025-01-31,SBIN.NS,0.6875
2025-01-31,AXISBANK.NS,0.5416666666666666
2025-01-31,HINDUNILVR.NS,0.41666666666666663
2025-01-31,BHARTIARTL.NS,0.5208333333333333
2025-01-31,MARUTI.NS,0.625
2025-01-31,SUNPHARMA.NS,0.5416666666666666
2025-02-28,RELIANCE.NS,0.8958333333333334
2025-02-28,TCS.NS,0.41666666666666663
2025-02-28,HDFCBANK.NS,0.6041666666666666
2025-02-28,INFY.NS,0.3125
2025-02-28,ICICIBANK.NS,0.5625
2025-02-28,LT.NS,0.6249999999999999
2025-02-28,SBIN.NS,0.6458333333333334
2025-02-28,AXISBANK.NS,0.5416666666666666
2025-02-28,HINDUNILVR.NS,0.5
2025-02-28,BHARTIARTL.NS,0.3958333333333333
2025-02-28,MARUTI.NS,0.5625
2025-02-28,SUNPHARMA.NS,0.4375
2025-03-31,RELIANCE.NS,0.8125
2025-03-31,TCS.NS,0.3541666666666667
2025-03-31,HDFCBANK.NS,0.6666666666666666
2025-03-31,INFY.NS,0.20833333333333331
2025-03-31,ICICIBANK.NS,0.625
2025-03-31,LT.NS,0.5208333333333333
2025-03-31,SBIN.NS,0.6875
2025-03-31,AXISBANK.NS,0.6874999999999999
2025-03-31,HINDUNILVR.NS,0.47916666666666663
2025-03-31,BHARTIARTL.NS,0.375
2025-03-31,MARUTI.NS,0.5416666666666667
2025-03-31,SUNPHARMA.NS,0.5416666666666666
2025-04-30,RELIANCE.NS,0.8333333333333334
2025-04-30,TCS.NS,0.375
2025-04-30,HDFCBANK.NS,0.8125
2025-04-30,INFY.NS,0.2916666666666667
2025-04-30,ICICIBANK.NS,0.5833333333333334
2025-04-30,LT.NS,0.4791666666666667
2025-04-30,SBIN.NS,0.5208333333333334
2025-04-30,AXISBANK.NS,0.5833333333333334
2025-04-30,HINDUNILVR.NS,0.3958333333333333
2025-04-30,BHARTIARTL.NS,0.4166666666666667
2025-04-30,MARUTI.NS,0.6666666666666667
2025-04-30,SUNPHARMA.NS,0.5416666666666666
2025-05-31,RELIANCE.NS,0.6666666666666667
2025-05-31,TCS.NS,0.25
2025-05-31,HDFCBANK.NS,0.8125
2025-05-31,INFY.NS,0.39583333333333337
2025-05-31,ICICIBANK.NS,0.5625000000000001
2025-05-31,LT.NS,0.5
2025-05-31,SBIN.NS,0.5833333333333334
2025-05-31,AXISBANK.NS,0.5208333333333334
2025-05-31,HINDUNILVR.NS,0.5208333333333334
2025-05-31,BHARTIARTL.NS,0.47916666666666663
2025-05-31,MARUTI.NS,0.6458333333333333
2025-05-31,SUNPHARMA.NS,0.5625
2025-06-30,RELIANCE.NS,0.7291666666666667
2025-06-30,TCS.NS,0.5
2025-06-30,HDFCBANK.NS,0.75
2025-06-30,INFY.NS,0.1875
2025-06-30,ICICIBANK.NS,0.625
2025-06-30,LT.NS,0.375
2025-06-30,SBIN.NS,0.5625
2025-06-30,AXISBANK.NS,0.5208333333333334
2025-06-30,HINDUNILVR.NS,0.47916666666666663
2025-06-30,BHARTIARTL.NS,0.5416666666666667
2025-06-30,MARUTI.NS,0.6666666666666667
2025-06-30,SUNPHARMA.NS,0.5625
2025-07-31,RELIANCE.NS,0.75
2025-07-31,TCS.NS,0.375
2025-07-31,HDFCBANK.NS,0.7291666666666667
2025-07-31,INFY.NS,0.375
2025-07-31,ICICIBANK.NS,0.5208333333333334
2025-07-31,LT.NS,0.5
2025-07-31,SBIN.NS,0.5416666666666667
2025-07-31,AXISBANK.NS,0.6041666666666666
2025-07-31,HINDUNILVR.NS,0.5625
2025-07-31,BHARTIARTL.NS,0.5416666666666666
2025-07-31,MARUTI.NS,0.5
2025-07-31,SUNPHARMA.NS,0.5
2025-08-31,RELIANCE.NS,0.8125
2025-08-31,TCS.NS,0.41666666666666663
2025-08-31,HDFCBANK.NS,0.5833333333333334
2025-08-31,INFY.NS,0.375
2025-08-31,ICICIBANK.NS,0.5833333333333334
2025-08-31,LT.NS,0.5833333333333333
2025-08-31,SBIN.NS,0.625
2025-08-31,AXISBANK.NS,0.5
2025-08-31,HINDUNILVR.NS,0.5
2025-08-31,BHARTIARTL.NS,0.5
2025-08-31,MARUTI.NS,0.6041666666666667
2025-08-31,SUNPHARMA.NS,0.41666666666666663
2025-09-30,RELIANCE.NS,0.8333333333333333
2025-09-30,TCS.NS,0.4166666666666667
2025-09-30,HDFCBANK.NS,0.6041666666666667
2025-09-30,INFY.NS,0.2916666666666667
2025-09-30,ICICIBANK.NS,0.49999999999999994
2025-09-30,LT.NS,0.5416666666666666
2025-09-30,SBIN.NS,0.6666666666666667
2025-09-30,AXISBANK.NS,0.45833333333333337
2025-09-30,HINDUNILVR.NS,0.5208333333333333
2025-09-30,BHARTIARTL.NS,0.6041666666666666
2025-09-30,MARUTI.NS,0.6041666666666667
2025-09-30,SUNPHARMA.NS,0.45833333333333337
