,hedge_ratio,spread,zscore,position,strategy_return
2021-08-19,0.6015842666795685,1.8233233500894337,0.5829263301995412,-1.0,-0.004418284757834186
2021-08-20,0.6161458393188499,1.7624236989739965,0.4776793601246719,0.0,-0.006001579334214337
2021-08-23,0.607310746719176,1.826154909615462,0.5395494664769257,0.0,0.0
2021-08-24,0.565359885211286,2.0228131032129664,0.7837836755435923,0.0,0.0
2021-08-25,0.5450383398981605,2.104115506926086,0.8700365838261276,0.0,-0.0
2021-08-26,0.5184449486819591,2.234133565339418,1.0265662258009618,0.0,0.0
2021-08-27,0.48389923937253715,2.3772581599389047,1.201972690580035,0.0,-0.0
2021-08-30,0.4990569023764487,2.301574889179323,1.060270237750099,0.0,-0.0
2021-08-31,0.5368334376618082,2.1419321784401006,0.7950728449489989,0.0,0.0
2021-09-01,0.5488815625138413,2.0612470170903543,0.646545910053498,0.0,-0.0
2021-09-02,0.5488756578779467,2.060762175841986,0.6201637956301023,0.0,-0.0
2021-09-03,0.4982782712566763,2.3128725890576374,0.9867376872417019,0.0,0.0
2021-09-06,0.4468343546009439,2.591004521818527,1.3900929869259346,0.0,0.0
2021-09-07,0.45556975946304884,2.5673903911785447,1.3184148000387,0.0,0.0
2021-09-08,0.4629921936128224,2.527540492204993,1.2317855429728146,0.0,-0.0
2021-09-09,0.5220773379766757,2.242815701500521,0.7351621077336655,0.0,-0.0
2021-09-10,0.5820342089392356,1.9545998538221871,0.1902066933342634,0.0,-0.0
2021-09-13,0.623279675253695,1.7467904810382011,-0.2678696484082341,0.0,-0.0
2021-09-14,0.6279227457169926,1.740067423829914,-0.3662814856565769,0.0,0.0
2021-09-15,0.657920137202688,1.5911284139267279,-0.8424582132908769,0.0,-0.0
2021-09-16,0.6760768429196714,1.489628208538647,-1.2290631344238412,0.0,-0.0
2021-09-17,0.6571455099340564,1.5701672167551002,-1.1232960181916802,0.0,-0.0
2021-09-20,0.6375295292593808,1.653438546118617,-0.9588230364444538,0.0,-0.0
2021-09-21,0.6173824287680593,1.7545574308028393,-0.6922725129898353,0.0,0.0
2021-09-22,0.6214249084798555,1.7314040147985965,-0.7844702742056091,0.0,-0.0
2021-09-23,0.6244139029215373,1.727111717637817,-0.7922755668946776,0.0,0.0
2021-09-24,0.6155579430953817,1.774317788742251,-0.6363398556309314,0.0,0.0
2021-09-27,0.610395180683473,1.7864424206928176,-0.5884650118309748,0.0,-0.0
2021-09-28,0.5981847946432783,1.8678944177727321,-0.3130727761034989,0.0,0.0
2021-09-29,0.6096301487081178,1.8043005046376002,-0.505209263459282,0.0,-0.0
2021-09-30,0.6103932887680973,1.789759321506267,-0.5369712052832335,0.0,-0.0
2021-10-01,0.6005843535863443,1.8244293982466995,-0.41308465480345274,0.0,-0.0
2021-10-04,0.5862900133146445,1.8800873666504287,-0.22735010796415536,0.0,-0.0
2021-10-05,0.5588229783595354,2.011512198031986,0.19500700319595565,0.0,0.0
2021-10-06,0.5392436489756713,2.1259371933767985,0.5498354379987443,0.0,0.0
2021-10-07,0.5405543648740084,2.1356283054363057,0.5607829170485797,0.0,0.0
2021-10-08,0.5511410553432501,2.0834595303130183,0.3742281776162024,0.0,-0.0
2021-10-11,0.5554535766012793,2.066950198752588,0.30328839979627986,0.0,0.0
2021-10-12,0.5657877636746138,2.0422859027396933,0.20619607764498205,0.0,0.0
2021-10-13,0.5898629698396642,1.940213036064368,-0.14530973796430313,0.0,0.0
2021-10-14,0.6338459144944252,1.7608818575602063,-0.7657582495402334,0.0,0.0
2021-10-15,0.7001330790886231,1.4197362248082994,-1.9049720632538347,0.0,-0.0
2021-10-18,0.726014548581843,1.3230570260014507,-2.1696588854843424,1.0,0.0
2021-10-19,0.781275603362273,1.0378333230212666,-2.8674669157322867,1.0,-0.024916248977014395
2021-10-20,0.8097442341850689,0.927263490029544,-2.937930436242489,1.0,0.02384984492972688
2021-10-21,0.8514168997622807,0.7247476858855437,-3.162263728620167,1.0,-0.0062602114851566144
2021-10-22,0.8671137317304097,0.6561709492315195,-3.0349536793152603,1.0,0.00491770600834982
2021-10-25,0.8750844235272653,0.5866384088466798,-2.9188991876926336,1.0,-0.03203656149303563
2021-10-26,0.8820475853247887,0.5223444529573777,-2.801776044451167,1.0,-0.031636255393994527
2021-10-27,0.8733532552666144,0.5674950604734441,-2.5120744206331076,1.0,0.004243532396164599
2021-10-28,0.8719734252524343,0.5825414604030419,-2.3221542507300836,1.0,0.008646450327919157
2021-10-29,0.8646387436732448,0.5920875466493634,-2.1703441488030184,1.0,-0.024594489061303078
2021-11-01,0.8600407437816138,0.6152369670522733,-2.0192210729347364,1.0,0.0015742759123948853
2021-11-02,0.8560307786442777,0.6231367521436075,-1.909799189986161,1.0,-0.01097938425787245
2021-11-03,0.8431395917615035,0.6730605860922529,-1.7482030171541925,1.0,-0.010602823820422557
2021-11-04,0.8396627614864411,0.6953332108343662,-1.6451286188664693,1.0,0.005995650056077131
2021-11-05,0.8416616839424609,0.7148719503714602,-1.5576774974635517,1.0,0.029222731158696655
2021-11-08,0.8394388849034343,0.7255503414103921,-1.485808859856245,1.0,0.00020726303557191267
2021-11-09,0.8454132209257613,0.6941026951323788,-1.4783078378014067,1.0,-0.003524978702367473
2021-11-10,0.8414727444363636,0.6671499881981369,-1.4636367588732937,1.0,-0.04418038290734871
2021-11-11,0.83489837085397,0.69469346721813,-1.3688576548832523,1.0,-0.0030586225002038944
2021-11-12,0.8378641379054393,0.7147230925889874,-1.292094983968595,1.0,0.03465933795639492
2021-11-15,0.8386569939390105,0.7637945278271232,-1.1763543282052302,1.0,0.05374882585575737
2021-11-16,0.8654817942055139,0.6283762958093595,-1.3338103733575013,1.0,-0.010655211794208235
2021-11-17,0.9125235554773794,0.43687003310443995,-1.5593193313024447,1.0,0.027773609184280703
2021-11-18,0.9095752502079794,0.4493898041718296,-1.4838018685430667,1.0,-0.0011819826026453657
2021-11-19,0.8940467059474398,0.51723234525958,-1.3384740194121187,1.0,-0.004014714752861165
2021-11-22,0.8407627988452405,0.7788584847341231,-0.9200055388991619,1.0,0.017106210066212133
2021-11-23,0.7786636234629934,1.0612781849979203,-0.47551033162254347,0.0,-0.003881849661964979
2021-11-24,0.7470431456812191,1.2036851525961039,-0.2414854768223588,0.0,-0.0
2021-11-25,0.6991533842605432,1.4033955165110608,0.07952576885908348,0.0,-0.0
2021-11-26,0.6545009995086244,1.592153368317906,0.39466734952539184,0.0,-0.0
2021-11-29,0.648659536113425,1.630225118588212,0.4947476333786621,0.0,0.0
2021-11-30,0.6738363819460522,1.5000728679837687,0.32465253383861453,0.0,-0.0
2021-12-01,0.7274376200682616,1.2654226328191651,-0.03350088229887844,0.0,0.0
2021-12-02,0.7581215056645898,1.1340207878712798,-0.23489304654608717,0.0,0.0
2021-12-03,0.7746391954753428,1.050052139024538,-0.36155242777227264,0.0,-0.0
2021-12-06,0.7746559408134048,1.0453376167647535,-0.35105044783447636,0.0,-0.0
2021-12-07,0.7747022089317206,1.0266572273714418,-0.36549883560927166,0.0,-0.0
2021-12-08,0.7761163272897436,1.0260642806460951,-0.3504002545901389,0.0,0.0
2021-12-09,0.7736741307058789,1.0209359885469569,-0.3458813663514393,0.0,-0.0
2021-12-10,0.7710601551747573,1.0796948105434834,-0.22441090683123943,0.0,0.0
2021-12-13,0.7859436934749245,1.0096722493676382,-0.3346833981070051,0.0,-0.0
2021-12-14,0.8015303598073514,0.9352238448066612,-0.45000856139388035,0.0,-0.0
2021-12-15,0.8201734578551846,0.881659014289176,-0.5266573937905673,0.0,0.0
2021-12-16,0.8756288430585496,0.5835217756427005,-1.047956201198328,0.0,-0.0
2021-12-17,0.8865559559509656,0.5430734692025512,-1.0871066311393847,0.0,0.0
2021-12-20,0.9072068562710749,0.4449999289683646,-1.2290564235272357,0.0,-0.0
2021-12-21,0.9195774841106954,0.3702264648263034,-1.3258023101908436,0.0,-0.0
2021-12-22,0.922364359054014,0.3704581408057672,-1.2830050270026303,0.0,0.0
2021-12-23,0.9335575462955765,0.32677472885743697,-1.321332956176874,0.0,0.0
2021-12-24,0.9489452991406444,0.22137231574712946,-1.470604567076144,0.0,-0.0
2021-12-27,0.9267747510204554,0.33837879409720273,-1.215334647960387,0.0,0.0
2021-12-28,0.9192236457239419,0.36986102958059774,-1.1295595644462622,0.0,-0.0
2021-12-29,0.9055451124614489,0.43002072499541644,-0.9951429951719679,0.0,-0.0
2021-12-30,0.9011484478180107,0.45290115370903283,-0.9354295371434477,0.0,0.0
2021-12-31,0.8974728829960704,0.47920990858611656,-0.8665900855567044,0.0,0.0
2022-01-03,0.8978142412386286,0.4806267534664972,-0.8542639039580457,0.0,0.0
2022-01-04,0.900498240341924,0.4476142726779164,-0.9315294203475165,0.0,-0.0
2022-01-05,0.897851133050381,0.4567113269547436,-0.9063811198007773,0.0,-0.0
2022-01-06,0.8868824580415781,0.5502271029527979,-0.6331249428394614,0.0,0.0
2022-01-07,0.8930868250328012,0.5018405718348173,-0.7495413805855807,0.0,-0.0
2022-01-10,0.8946169224752449,0.5053996502897826,-0.7132035355270586,0.0,0.0
2022-01-11,0.8949357973943627,0.5210210482039344,-0.6415117564293032,0.0,0.0
2022-01-12,0.908006405272848,0.4607261437662693,-0.8006635488755284,0.0,0.0
2022-01-13,0.9170635566391815,0.3695427777528666,-1.0513739855671325,0.0,-0.0
2022-01-14,0.9165145885085964,0.37639683769524446,-1.007827145826355,0.0,0.0
2022-01-17,0.9245792569602675,0.3694511466143684,-1.0100634132747621,0.0,0.0
2022-01-18,0.9250755644095361,0.34944954169670694,-1.0536993954250031,0.0,-0.0
2022-01-19,0.9267066616604348,0.3505007833553151,-1.0317762422001795,0.0,0.0
2022-01-20,0.9286681673895745,0.33531719892148715,-1.0551313501422408,0.0,-0.0
2022-01-21,0.9301245012178285,0.33409699830516804,-1.0372604959472718,0.0,0.0
2022-01-24,0.9310886238494384,0.35837436715194126,-0.9477863603793086,0.0,0.0
2022-01-25,0.9312557891691324,0.333470659282435,-0.996991761364992,0.0,-0.0
2022-01-26,0.9415091123248275,0.3108006006117492,-1.034604039327509,0.0,0.0
2022-01-27,0.9522386622103145,0.2516931668743796,-1.166354939319127,0.0,-0.0
2022-01-28,0.9690924498827121,0.1470930654584537,-1.4067106491978758,0.0,-0.0
2022-01-31,0.9696269367926528,0.15337200556548236,-1.3424582110462993,0.0,0.0
2022-02-01,0.9676949553074885,0.17810063070191529,-1.2362131197810389,0.0,0.0
2022-02-02,0.9693294631098018,0.16214175610749848,-1.2395580917399918,0.0,-0.0
2022-02-03,0.9454987677810337,0.2510256198462768,-0.9790533214044151,0.0,-0.0
2022-02-04,0.9033852097546865,0.4828727816850442,-0.3655519548578949,0.0,0.0
2022-02-07,0.8911512476156684,0.5337786919348462,-0.22339894132096133,0.0,-0.0
2022-02-08,0.8989952919624992,0.4661987078041907,-0.391672100777215,0.0,-0.0
2022-02-09,0.8911221005962937,0.5311479460297495,-0.22732756165291104,0.0,0.0
2022-02-10,0.9078125922491314,0.4169857194523754,-0.5226153432532997,0.0,-0.0
2022-02-11,0.9188949057847096,0.3645988935919675,-0.6502223803863034,0.0,0.0
2022-02-14,0.9432013687059226,0.2209872598023095,-0.9914414009191755,0.0,-0.0
2022-02-15,1.0103425653186386,-0.07516501721278424,-1.6829310694435402,0.0,0.0
2022-02-16,1.0718150957894528,-0.3584167763548205,-2.2782087255802357,1.0,0.0
2022-02-17,1.1262835293276994,-0.6312560444636537,-2.7786473909733074,1.0,-0.016122170471534976
2022-02-18,1.1525510051513617,-0.7499457202014899,-2.9126396495469207,1.0,0.00542339770813803
2022-02-21,1.1580276665063765,-0.7924440825705776,-2.885591159376837,1.0,-0.016436462628510465
2022-02-22,1.1799884625475174,-0.8701751119033139,-2.9039457085000406,1.0,0.026818473490603283
2022-02-23,1.1630502229456428,-0.7813126809644855,-2.557221787374707,1.0,0.008824759630431462
2022-02-24,1.1533242449178709,-0.7279431033310706,-2.3153858439718418,1.0,0.00704536634629498
2022-02-25,1.159221540062601,-0.7511393454093032,-2.2441348173637183,1.0,0.004749330338531933
2022-02-28,1.1670991320790118,-0.7374520238894124,-2.1120506516644517,1.0,0.05125972843395763
2022-03-01,1.1592665000133795,-0.7469955874105327,-2.0371443994120817,1.0,-0.046325044612268274
2022-03-02,1.129022986573429,-0.5904016961411749,-1.6593391940566724,1.0,0.013429912813151753
2022-03-03,1.0960843247465244,-0.4272933713421754,-1.289941740949948,1.0,0.0074197466468071144
2022-03-04,1.008031854102545,-0.03048387759686566,-0.4516689733574948,0.0,-0.020890369925120163
2022-03-07,1.0362313340188198,-0.18162528502066255,-0.743829783592131,0.0,-0.0
2022-03-08,1.019539475141876,-0.11599105964831224,-0.5772992727075493,0.0,-0.0
2022-03-09,0.9903990510322275,0.027655176819449956,-0.23588557228451684,0.0,0.0
2022-03-10,0.9751536752614942,0.09489778884183142,-0.06719312345705335,0.0,-0.0
2022-03-11,0.9663223748363037,0.14252470756929725,0.05627087005385306,0.0,0.0
2022-03-14,0.9477823245878176,0.2496621297838173,0.30956747812000057,0.0,0.0
2022-03-15,0.9532168366584849,0.2316027861798453,0.27409890553769867,0.0,0.0
2022-03-16,0.9614859823600183,0.17346255355038043,0.14847257897453,0.0,-0.0
2022-03-17,0.9554096304843357,0.2121731673288414,0.24248025282828456,0.0,0.0
2022-03-18,0.946476458414299,0.2478527161152213,0.32371800820871566,0.0,-0.0
2022-03-21,0.9837769853548959,0.08021790318888566,-0.0532970200933853,0.0,0.0
2022-03-22,0.9852696395193185,0.05377612466206294,-0.10260115507211078,0.0,-0.0
2022-03-23,0.9916746927158043,0.01805934219398342,-0.1703806726012119,0.0,-0.0
2022-03-24,0.9720205178050423,0.10470555622748012,0.04547889904089363,0.0,-0.0
2022-03-25,0.9378361352660811,0.30579857963943446,0.5267150232394121,0.0,0.0
2022-03-28,0.9593818317805138,0.17101819532625306,0.2226649325197556,0.0,-0.0
2022-03-29,0.9091948729994611,0.4135524747590358,0.8009993437926064,0.0,0.0
2022-03-30,0.8655819380072035,0.5982579940694848,1.227143022157545,0.0,-0.0
2022-03-31,0.7966203730425245,0.90787579699386,1.9035908628714513,0.0,-0.0
2022-04-01,0.7163714435329421,1.3088196378107257,2.6468253800657298,-1.0,0.0
2022-04-04,0.6712880124767463,1.5298000728551546,2.8824660855371,-1.0,-0.005819159705099335
2022-04-05,0.6476401132855178,1.6456464831130084,2.8702456482886354,-1.0,-0.0031609265777327606
2022-04-06,0.6201884141421009,1.773874502378483,2.8573244029650926,-1.0,0.0028458292228106773
2022-04-07,0.6054408425576772,1.8436321609623567,2.7433790968557266,-1.0,0.0005981931378057259
2022-04-08,0.5775678526857391,1.9953781878047163,2.7523979056968204,-1.0,-0.018979014370044893
2022-04-11,0.549997436899317,2.1550954459284264,2.7541864495101693,-1.0,-0.028824400823314774
2022-04-12,0.5889325824576508,1.9487860874535312,2.306500649016783,-1.0,0.020401275704129328
2022-04-13,0.5817991010703853,2.013977034881996,2.252601647919077,-1.0,-0.031629101090079624
2022-04-14,0.6563600804143822,1.6595757480931819,1.71500797498557,-1.0,-0.003959631299764217
2022-04-15,0.7277822661507175,1.2910955727032083,1.2095162498065317,-1.0,0.023796490830195284
2022-04-18,0.7407378472798141,1.2204809309768132,1.0912178553197096,-1.0,0.008210528838247536
2022-04-19,0.783563887812254,1.001251910410149,0.799890759428007,-1.0,0.013670380092965615
2022-04-20,0.7733369723395879,1.0718285736987507,0.865961597058465,-1.0,-0.02166285996991727
2022-04-21,0.8058903062483717,0.8904468932009646,0.6276443174431672,-1.0,0.025038681767629876
2022-04-22,0.7898457039341567,0.9630460650984021,0.6975524238283854,-1.0,0.004198355629372857
2022-04-25,0.7826297856937221,0.9798197428627233,0.6987752433327356,-1.0,0.01722800982920995
2022-04-26,0.7964799186892139,0.9463837814478389,0.6406058713461371,-1.0,-0.03252272846772777
2022-04-27,0.8077098498506592,0.9166314269098419,0.5879367782411853,-1.0,-0.023878984564414604
2022-04-28,0.8113860097179867,0.8977417179040019,0.550765672602235,-1.0,0.0014851907970333516
2022-04-29,0.8142437830319847,0.8672513604452199,0.5050481526015038,-1.0,0.016699283389655845
2022-05-02,0.8297498572646965,0.8000333901720222,0.4180008964962368,0.0,-0.0065206936698557535
2022-05-03,0.8414105644185009,0.744675050768576,0.34535737598022986,0.0,-0.0
2022-05-04,0.8386772433958563,0.7249259597364972,0.31744589310777044,0.0,-0.0
2022-05-05,0.8541033124459039,0.6858387781019655,0.2648961832516209,0.0,0.0
2022-05-06,0.8481018718043594,0.6884636691472901,0.2614424122614086,0.0,-0.0
2022-05-09,0.8433162434192137,0.7307339769134762,0.3020150092373127,0.0,0.0
2022-05-10,0.7850902324799925,1.0458590755642967,0.6582056862194864,0.0,0.0
2022-05-11,0.7452481111921568,1.229940338946534,0.8500641587160225,0.0,-0.0
2022-05-12,0.7172539859566343,1.373032612403319,0.9905948865074424,0.0,0.0
2022-05-13,0.6868503741810872,1.4910565530674855,1.1014376005106379,0.0,-0.0
2022-05-16,0.6639624894341744,1.5802779305528873,1.1784662342225851,0.0,-0.0
2022-05-17,0.61567377263642,1.8202255910678238,1.440363554355957,0.0,0.0
2022-05-18,0.611079536796439,1.8374105942255121,1.4245425181179119,0.0,-0.0
2022-05-19,0.611035032316186,1.8456530286873507,1.3989045450678557,0.0,0.0
2022-05-20,0.617084021114861,1.8388944274478067,1.3588605480620197,0.0,0.0
2022-05-23,0.6338229178851547,1.7723405551654237,1.2450121290922607,0.0,0.0
2022-05-24,0.7070675532913571,1.387864312328979,0.7032589257823598,0.0,-0.0
2022-05-25,0.7231035120364108,1.2842061743664965,0.5327921937843203,0.0,-0.0
2022-05-26,0.7427346464628796,1.1927668576338002,0.37255428100919546,0.0,0.0
2022-05-27,0.7580228237692486,1.123824415368266,0.24441427030310023,0.0,0.0
2022-05-30,0.750170362821022,1.161730662154722,0.2754128425849468,0.0,0.0
2022-05-31,0.7325029740246707,1.2643887916059917,0.41089981926034735,0.0,0.0
2022-06-01,0.7329281712004722,1.2570375405372882,0.3737231155598884,0.0,-0.0
2022-06-02,0.7289806313714445,1.2867945940186858,0.3976992078250235,0.0,0.0
2022-06-03,0.7305420143822784,1.3106385777192817,0.41279908089566336,0.0,0.0
2022-06-06,0.7838588889164616,1.039629466981315,-0.07485645838428935,0.0,-0.0
2022-06-07,0.813488491378292,0.9177500999971859,-0.31270866513053003,0.0,0.0
2022-06-08,0.849207293583618,0.7250922933250328,-0.6839191588660267,0.0,-0.0
2022-06-09,0.8734589101687068,0.5636844889296926,-1.0005340967387122,0.0,-0.0
2022-06-10,0.855885616314577,0.6609425580154644,-0.8480049546985976,0.0,0.0
2022-06-13,0.8453465342949034,0.6986637254580801,-0.8190323432688519,0.0,-0.0
2022-06-14,0.847542488066668,0.7104461077331372,-0.8436566852294297,0.0,0.0
2022-06-15,0.8410100225104934,0.7791931430511072,-0.7620126017448039,0.0,0.0
2022-06-16,0.8522845571028629,0.7057959187708303,-0.9651259919205352,0.0,-0.0
2022-06-17,0.8557180801135652,0.6933302863673356,-1.0257371364433259,0.0,0.0
2022-06-20,0.8798215834323612,0.5714189783856352,-1.3390994602378072,0.0,-0.0
2022-06-21,0.8852131308083475,0.5207444858264756,-1.4652108495120046,0.0,-0.0
2022-06-22,0.8810311372001081,0.5357573943092175,-1.4246576217617697,0.0,-0.0
2022-06-23,0.8644911490363518,0.6554560929266238,-1.1385718183911757,0.0,0.0
2022-06-24,0.8789773090562614,0.5569649540433241,-1.3101897130117772,0.0,-0.0
2022-06-27,0.8624249186050295,0.6484725541063536,-1.0737179500449683,0.0,0.0
2022-06-28,0.8566588453674663,0.7142576049299469,-0.900014206236682,0.0,0.0
2022-06-29,0.8925805182360061,0.5548335209653104,-1.209113641712669,0.0,0.0
2022-06-30,0.9132567920511547,0.42178891002780095,-1.4551644812659035,0.0,-0.0
2022-07-01,0.9003615157208512,0.45630977379309723,-1.3495572948567616,0.0,-0.0
2022-07-04,0.8949349733943185,0.4639741984053387,-1.3209422943014597,0.0,-0.0
2022-07-05,0.8994733389957181,0.4840454534806833,-1.251308941078376,0.0,0.0
2022-07-06,0.900638365528742,0.4256159052787867,-1.3779890390950242,0.0,-0.0
2022-07-07,0.8757913268750412,0.5585237893298665,-1.0174316429367365,0.0,0.0
2022-07-08,0.8583346800763177,0.6883204385875619,-0.664377478941177,0.0,0.0
2022-07-11,0.8708310238971634,0.6460403962498154,-0.746947661646087,0.0,0.0
2022-07-12,0.8833707264841489,0.556978764327849,-0.9471090821859037,0.0,-0.0
2022-07-13,0.8997834719032595,0.4784770711250852,-1.1092706041038791,0.0,0.0
2022-07-14,0.9043850112240337,0.46361489581227655,-1.1164839829149074,0.0,0.0
2022-07-15,0.9175967763511518,0.38383497777032627,-1.2716953511664597,0.0,-0.0
2022-07-18,0.9055842067875738,0.4406139995134133,-1.100208811607028,0.0,-0.0
2022-07-19,0.8578175841264155,0.6587523419592918,-0.5614645142296673,0.0,-0.0
2022-07-20,0.8300016587039262,0.7809626306849111,-0.2621124316615901,0.0,-0.0
2022-07-21,0.8382168312716535,0.7614260696723543,-0.3033498316829939,0.0,0.0
2022-07-22,0.8429026595604977,0.7231210724865855,-0.3890360214528075,0.0,-0.0
2022-07-25,0.8215253354997194,0.8403522552784861,-0.10961760924391958,0.0,0.0
2022-07-26,0.8169091037488245,0.8772863055877949,-0.02637290261381342,0.0,0.0
2022-07-27,0.7980991004164691,0.9718464690957771,0.1909283799206964,0.0,0.0
2022-07-28,0.7247768711736746,1.2972698381303687,0.9431012561656232,0.0,-0.0
2022-07-29,0.711752996826696,1.380673860590404,1.1055174096898588,0.0,0.0
2022-08-01,0.652187196593147,1.6295984429236792,1.6243144578956565,0.0,-0.0
2022-08-02,0.6569110955368017,1.5653217319741182,1.4302154867834243,0.0,-0.0
2022-08-03,0.8186319973581847,0.8521329063647074,-0.181423121844782,0.0,0.0
2022-08-04,0.8706046636565411,0.6024777918728654,-0.7261535560280091,0.0,-0.0
2022-08-05,0.9206912993170249,0.3588023516522929,-1.24450594626335,0.0,-0.0
2022-08-08,0.9432401425396923,0.25040138040302296,-1.4475181802789996,0.0,-0.0
2022-08-09,0.9399768435925624,0.2658922077126107,-1.3871561893017323,0.0,-0.0
2022-08-10,0.950492855768922,0.1799662701643454,-1.5679965489885117,0.0,-0.0
2022-08-11,0.967096482988531,0.15645287605601954,-1.6097685623148175,0.0,0.0
2022-08-12,0.9535290831853488,0.1758045301896063,-1.5551824722841996,0.0,-0.0
2022-08-15,0.9777623343104684,0.09542718594530086,-1.7557540712034274,0.0,0.0
2022-08-16,1.0294384071342964,-0.13630900871234974,-2.273696776029738,1.0,0.0
2022-08-17,1.0207991280519262,-0.10664073273424446,-2.092606709085976,1.0,-0.011585175523524189
2022-08-18,1.005612392084459,-0.062041862614346854,-1.8891619152978307,1.0,-0.028096263522564904
2022-08-19,0.9945562600521588,0.0123568782553507,-1.6306415738563258,1.0,0.021112632012061015
2022-08-22,0.994002267409947,-0.0031333226707559447,-1.6076642508232546,1.0,-0.01819746721624535
2022-08-23,1.015082636483509,-0.08440257456676381,-1.7482445069784136,1.0,0.01972366737666998
2022-08-24,1.015583620346836,-0.08579459380869991,-1.692137327567431,1.0,0.001017088916274318
2022-08-25,1.0206674108736309,-0.1484695840832213,-1.7876045379406187,1.0,-0.03727182528040301
2022-08-26,1.0273406585553118,-0.1636581027657824,-1.7701328324875587,1.0,0.01687464433889902
2022-08-29,1.004184976268485,-0.03532172637493147,-1.397361907165798,1.0,0.017208955760237482
2022-08-30,0.9960093964672465,-0.017027238506334363,-1.3041376129564655,1.0,-0.020445903947989848
2022-08-31,1.0313024030829532,-0.1728648712012113,-1.6216552633381514,1.0,0.012378028808765186
2022-09-01,1.024363639458111,-0.13748935295779585,-1.4784387887242798,1.0,0.002296682282866438
2022-09-02,1.059160611945011,-0.2963680572783529,-1.7738589836687306,1.0,0.007790467163845814
2022-09-05,1.1001546003139728,-0.5100541640217529,-2.141557257358427,1.0,-0.01668790429435498
2022-09-06,1.1136437445681728,-0.551728605302519,-2.10894806223842,1.0,0.023043040898935958
2022-09-07,1.1245924646259464,-0.6232536881197186,-2.1354859820742584,1.0,-0.019217029109895332
2022-09-08,1.1078372999859827,-0.5227063166924637,-1.833758498642492,1.0,0.020447847057897612
2022-09-09,1.1039161919245468,-0.5205392159972115,-1.74671823398982,1.0,-0.016905085173866397
2022-09-12,1.0861778841254741,-0.402778496145479,-1.4553133837653824,1.0,0.032404787796340984
2022-09-13,1.1102799074218992,-0.5151009473636616,-1.6059032901439059,1.0,0.0035854032421266547
2022-09-14,1.1317578956771415,-0.6088093704059956,-1.7065846218208498,1.0,0.00927799076889536
2022-09-15,1.158397088080565,-0.7425014830421617,-1.8614963835402338,1.0,-0.00625955621785235
2022-09-16,1.116199226811451,-0.5000117879465718,-1.3692963870005734,1.0,0.04233903991594166
2022-09-19,1.0951104513873127,-0.40236467876213045,-1.1543350603670266,1.0,-0.0028118209981842597
2022-09-20,1.0531280597968216,-0.23882359906416095,-0.8353552052617768,1.0,-0.036059777843265486
2022-09-21,0.9732759018051562,0.11165268420529362,-0.19982128477867314,0.0,-0.030892982961319378
2022-09-22,0.9087108636351459,0.44788099386652114,0.39837600136211226,0.0,0.0
2022-09-23,0.9544615233930996,0.22652001341540018,0.01091075734971758,0.0,-0.0
2022-09-26,0.9887423543071738,0.05451736413735908,-0.28401536063828775,0.0,-0.0
2022-09-27,1.010607685669226,-0.06392692886621987,-0.4792125877028115,0.0,-0.0
2022-09-28,1.0108390338530011,-0.05553148924218032,-0.44972246561435797,0.0,0.0
2022-09-29,1.0358555984714437,-0.16169171129091264,-0.6179750332072329,0.0,0.0
2022-09-30,1.0424348205499518,-0.21231410524407757,-0.68359349301249,0.0,-0.0
2022-10-03,1.03064654544513,-0.1614599485162227,-0.5704199005131515,0.0,-0.0
2022-10-04,1.0224025101402991,-0.14413647491270432,-0.5194125558387709,0.0,-0.0
2022-10-05,1.0216865706286142,-0.15071762181169746,-0.5128200154481874,0.0,-0.0
2022-10-06,0.9991792443500336,-0.030125449953524175,-0.28128325597585213,0.0,0.0
2022-10-07,0.9819987674849056,0.09751212278183718,-0.04212287333142295,0.0,0.0
2022-10-10,0.996706257843938,0.04466831954259831,-0.12618196788668595,0.0,0.0
2022-10-11,1.0215154606148507,-0.07794632088718867,-0.32893997489162513,0.0,-0.0
2022-10-12,1.0451211841305592,-0.182865789463599,-0.49705785094589616,0.0,0.0
2022-10-13,1.0655400368546881,-0.2941188924749296,-0.6768333138362578,0.0,-0.0
2022-10-14,1.1013285958652892,-0.4950661037653079,-1.0183531756845638,0.0,-0.0
2022-10-17,1.1257570927526146,-0.6155061546781386,-1.206769495224301,0.0,-0.0
2022-10-18,1.1156142722238502,-0.5942128706656264,-1.1334536585253236,0.0,-0.0
2022-10-19,1.093716833207283,-0.4840318518957121,-0.8976434101119184,0.0,0.0
2022-10-20,1.1040106713215696,-0.5197106483097711,-0.9579087418808362,0.0,0.0
2022-10-21,1.0877389089610465,-0.43466721847927214,-0.7775060872880988,0.0,0.0
2022-10-24,1.0938571881890142,-0.47419765669885816,-0.9038513703357469,0.0,-0.0
2022-10-25,1.0596764819435995,-0.29060127139285097,-0.43030122057642156,0.0,0.0
2022-10-26,0.9890287850629393,0.05008726104700312,0.7262628567860836,0.0,0.0
2022-10-27,0.9966148076332381,0.021647279152134047,0.7019759423121649,0.0,0.0
2022-10-28,1.0009337529216198,0.01802765272717277,0.7293200872741517,0.0,0.0
2022-10-31,0.9882394304730961,0.05693984389638462,0.8976678646917726,0.0,-0.0
2022-11-01,0.9760568751778259,0.09166907348359388,1.054004181120482,0.0,-0.0
