,portfolio_return
2022-03-21,0.011663165787590602
2022-03-22,0.004765322030006957
2022-03-23,0.0011578358764833376
2022-03-24,-0.009543078833860479
2022-03-25,0.0052342698302472075
2022-03-28,0.022449804542364695
2022-03-29,-0.004472922861882922
2022-03-30,0.008919136007448104
2022-03-31,-0.022524367705176785
2022-04-01,-0.014380680071369778
2022-04-04,-0.010647671903813733
2022-04-05,0.0028584691779549253
2022-04-06,0.002738570064479651
2022-04-07,0.0027376571085685588
2022-04-08,-0.02481787099257583
2022-04-11,-0.00048256148914674845
2022-04-12,-0.005799481460277743
2022-04-13,-0.001586153236740673
2022-04-14,-0.010287109825740631
2022-04-15,-0.02518366952901599
2022-04-18,-0.0015410452988933896
2022-04-19,-0.02606569744680266
2022-04-20,0.005832062499975066
2022-04-21,-0.003854710810052403
2022-04-22,0.018374858371923784
2022-04-25,-0.01001156813997477
2022-04-26,-0.02198964282261058
2022-04-27,0.031696734275713866
2022-04-28,-0.023092849498239348
2022-04-29,-0.017699650064650296
2022-05-02,0.0006149783396276695
2022-05-03,0.01076505915154642
2022-05-04,-0.00786808488742869
2022-05-05,-0.0008449704541681256
2022-05-06,-0.008336445004190413
2022-05-09,0.004020992843038429
2022-05-10,-0.0011749390187725582
2022-05-11,0.005146380811010632
2022-05-12,0.01128557692005886
2022-05-13,-0.004459824042724698
2022-05-16,0.0029820977311343535
2022-05-17,0.02777443230916309
2022-05-18,-0.00613958786977194
2022-05-19,-0.004250311386555134
2022-05-20,0.015374647051824054
2022-05-23,0.01318818571284077
2022-05-24,-0.013168404218370783
2022-05-25,-0.012362963759984153
2022-05-26,0.009054917660253924
2022-05-27,0.013994895508177039
2022-05-30,0.01367551517818899
2022-05-31,0.0189715500167976
2022-06-01,-0.008588307886050446
2022-06-02,-0.0178009215664054
2022-06-03,0.011968269471030446
2022-06-06,-0.0018616136294492994
2022-06-07,-0.007266922079607308
2022-06-08,0.007741372642263067
2022-06-09,-0.02183929934296728
2022-06-10,-0.012994355399467694
2022-06-13,-0.005540850811128373
2022-06-14,0.0033497497982249826
2022-06-15,0.011736916101927165
2022-06-16,0.0006447322967158329
2022-06-17,0.0030165507589049014
2022-06-20,0.01610525592363544
2022-06-21,0.01856022589463796
2022-06-22,-0.005294197937400352
2022-06-23,0.027923049344590813
2022-06-24,-0.009124027876321971
2022-06-27,0.0038071921430882505
2022-06-28,0.014684567793076699
2022-06-29,0.01630580939077747
2022-06-30,0.021047437844767147
2022-07-01,-0.009358429204354951
2022-07-04,-0.00956432610494829
2022-07-05,-0.01178591080087621
2022-07-06,0.0022554539886682386
2022-07-07,0.006317761354210572
2022-07-08,-0.0051177168621273535
2022-07-11,0.0005463240371813452
2022-07-12,0.003270554943380877
2022-07-13,0.0028534315140953726
2022-07-14,0.0169530089227123
2022-07-15,-0.0032830184738546603
2022-07-18,0.014481279602593976
2022-07-19,-0.0048252252107848885
2022-07-20,0.0032969580142138523
2022-07-21,-0.019534159486898735
2022-07-22,-0.004907461841636751
2022-07-25,-0.015451435216575144
2022-07-26,0.008567100804936813
2022-07-27,0.008752783597244669
2022-07-28,0.004628340922978791
2022-07-29,0.014149515656372492
2022-08-01,-0.011988390915797486
2022-08-02,0.0026781350360734926
2022-08-03,-0.0014138352500517094
2022-08-04,0.0014730557511030864
2022-08-05,0.01410894839882051
2022-08-08,-0.023972814460325082
2022-08-09,0.01094730273825918
2022-08-10,0.017687029455315254
2022-08-11,0.012464537570435863
2022-08-12,-0.0070275764433967835
2022-08-15,0.0020081268374483323
2022-08-16,-0.005209905670916898
2022-08-17,0.014636575947964048
2022-08-18,-0.01867666683345537
2022-08-19,-0.011654367568454855
2022-08-22,-0.0013813861280504935
2022-08-23,-0.026890647466414164
2022-08-24,0.016184443589292264
2022-08-25,-0.0061228459507703115
2022-08-26,0.018930214104082542
2022-08-29,0.006670075779703894
2022-08-30,-0.014938242376863375
2022-08-31,-0.0029633106280199445
2022-09-01,0.010433724651665189
2022-09-02,-0.007333750208516111
2022-09-05,-0.014495927448142099
2022-09-06,-0.006450332267839936
2022-09-07,0.004943685736417908
2022-09-08,-0.01180493637638047
2022-09-09,-0.004536812476962077
2022-09-12,-0.0038044437291993192
2022-09-13,0.001908472741584455
2022-09-14,-0.003334931307898675
2022-09-15,0.013513797597631817
2022-09-16,0.01318163540249966
2022-09-19,-0.012665548551583057
2022-09-20,0.02428311488183461
2022-09-21,0.009178495416754768
2022-09-22,0.006824286312887197
2022-09-23,0.007649059264362645
2022-09-26,-0.012356691835479855
2022-09-27,-0.013987856318156643
2022-09-28,0.0008423274483198296
2022-09-29,-0.010376040051198587
2022-09-30,0.032540632552286355
2022-10-03,-0.00159355266589582
2022-10-04,0.007815039846649897
2022-10-05,-0.016351535582891027
2022-10-06,0.02476548684735062
2022-10-07,0.026925757193464097
2022-10-10,-0.009249016379810652
2022-10-11,0.008097534131799177
2022-10-12,0.007546171265770351
2022-10-13,0.011813944618801581
2022-10-14,-0.020416578351781026
2022-10-17,-0.008350326699735018
2022-10-18,0.008588794781001885
2022-10-19,-0.005727816884680747
2022-10-20,-0.003711491585241222
2022-10-21,-0.012874987762653833
2022-10-24,0.009148875974612287
2022-10-25,-0.004495819582001049
2022-10-26,-0.016359646344486847
2022-10-27,-0.0010693358361193333
2022-10-28,-0.003524470809575459
2022-10-31,-0.002031956299462112
2022-11-01,0.012173176572379065
2022-11-02,0.015315699422883123
2022-11-03,0.0033860217319734544
2022-11-04,-0.003421247392938177
2022-11-07,-0.008143733927688829
2022-11-08,-0.007357550607311625
2022-11-09,0.008618538107425772
2022-11-10,-0.012119972777136183
2022-11-11,0.020617094774159385
2022-11-14,-0.0003145456672236325
2022-11-15,0.010081769464635949
2022-11-16,-0.0034311944107805635
2022-11-17,0.01544542472885272
2022-11-18,-0.011990428654492947
2022-11-21,0.00774533380730732
2022-11-22,-0.0006627922902995075
2022-11-23,0.013172911953492517
2022-11-24,0.0018315329636165556
2022-11-25,-0.006860285509594482
2022-11-28,0.011372973785802975
2022-11-29,-0.014870967381482525
2022-11-30,0.007983211333186496
2022-12-01,0.007713126143164362
2022-12-02,0.008866556275457195
2022-12-05,-0.013994381692349605
2022-12-06,-0.0011270193039495055
2022-12-07,-0.001282871709949607
2022-12-08,-0.009411879488527449
2022-12-09,3.402131344539265e-05
2022-12-12,-0.007678390310552497
2022-12-13,0.006749319064579386
2022-12-14,-0.009109695506615677
2022-12-15,-0.0153419017322374
2022-12-16,-0.008629588480034273
2022-12-19,-0.00634658661447009
2022-12-20,-0.012930439250954669
2022-12-21,-0.017124887658410387
2022-12-22,-0.012477542013375382
2022-12-23,-0.002567095292737937
2022-12-26,-0.02308860750414328
2022-12-27,-0.004281350395637268
2022-12-28,0.014110412127557426
2022-12-29,-0.01342215622954408
2022-12-30,-0.008397136358553114
2023-01-02,-0.009579922672703222
2023-01-03,-0.013757694485857248
2023-01-04,-0.010933114794008141
2023-01-05,0.003548691812020244
2023-01-06,0.0009599285549979132
2023-01-09,-0.006239445221936257
2023-01-10,0.003225196026569
2023-01-11,-0.015367673760648903
2023-01-12,0.01698937992926601
2023-01-13,-0.01330066089719506
2023-01-16,0.018207820986075
2023-01-17,-0.019960102589740653
2023-01-18,-0.006768163788256549
2023-01-19,0.019386049682594844
2023-01-20,-0.004011143216580482
2023-01-23,0.021778331188640164
2023-01-24,0.005291091171742229
2023-01-25,0.01015416423905151
2023-01-26,-0.012852268516833942
2023-01-27,0.009860052823421072
2023-01-30,-0.0004619620710939352
2023-01-31,0.00935534669720034
2023-02-01,-0.011668362358482105
2023-02-02,-0.010004701417786777
2023-02-03,-0.003379304352251433
2023-02-06,-0.022510633899520103
2023-02-07,0.009842169816870585
2023-02-08,-0.0003265084836351796
2023-02-09,-0.004428467967972084
2023-02-10,-0.011183716624608476
2023-02-13,-0.0016038575723009152
2023-02-14,-0.014970882363179634
2023-02-15,-0.01037219235017605
2023-02-16,-0.010245421543019346
2023-02-17,-0.01317297626964217
2023-02-20,0.013190924358647261
2023-02-21,-0.0185187728728574
2023-02-22,-0.006461805854378989
2023-02-23,0.0022053318389300136
2023-02-24,-0.010341460665291506
2023-02-27,-0.024446127962671836
2023-02-28,0.0076300328585043545
2023-03-01,-0.008017310251817051
2023-03-02,-0.010075586769858659
2023-03-03,-0.01738736746098437
2023-03-06,0.0007869295389451804
2023-03-07,-0.025612173696946378
2023-03-08,-0.019982572679322737
2023-03-09,0.0050714156900426455
2023-03-10,-0.005296204181202385
2023-03-13,-0.0005734687473042065
2023-03-14,-0.005603933102128124
2023-03-15,0.0027089050458714795
2023-03-16,-0.014027257425399876
2023-03-17,0.0007955096589504274
2023-03-20,-0.007872402023968671
2023-03-21,-0.0006499095640065012
2023-03-22,0.02218062120447345
2023-03-23,0.0033655208802093107
2023-03-24,-0.01257213914517827
2023-03-27,0.0028326666548658007
2023-03-28,0.005909667707344058
2023-03-29,0.014412909726037936
2023-03-30,0.0034055681368306504
2023-03-31,-0.0026937928770715885
2023-04-03,0.008831422510859187
2023-04-04,0.006685983637262416
2023-04-05,0.013686947956274231
2023-04-06,-0.0063037920041026044
2023-04-07,-0.016567745955884276
2023-04-10,0.007415345782169374
2023-04-11,-0.010026413443801225
2023-04-12,-1.3354816705407656e-05
2023-04-13,-0.0025456324033896085
2023-04-14,0.01144937409887774
2023-04-17,0.0029908742685249958
2023-04-18,0.015046896131067113
2023-04-19,0.011223093947253382
2023-04-20,0.008959302759990195
2023-04-21,-0.012528795240338297
2023-04-24,0.0043551619365043825
2023-04-25,-0.005576382206312031
2023-04-26,-0.018627543671221283
2023-04-27,0.002686047909216538
2023-04-28,-0.018507290196426312
2023-05-01,0.02648111653363129
2023-05-02,0.007749948915435966
2023-05-03,0.014563307080928178
2023-05-04,0.0006399620619725655
2023-05-05,-0.0006409080004393268
2023-05-08,-0.00473485601126229
2023-05-09,-0.0044339156376860984
2023-05-10,0.0006377664544481524
2023-05-11,0.005872314564465681
2023-05-12,-0.009987145796439566
2023-05-15,-0.0016763592374187124
2023-05-16,0.014771910764482676
2023-05-17,-0.008729749821028665
2023-05-18,-0.017701399330337736
2023-05-19,-0.013117894293809745
2023-05-22,-0.011112751980136231
2023-05-23,-0.004934428066931884
2023-05-24,-0.00211847971418258
2023-05-25,-0.009199749740799845
2023-05-26,0.012678392737677723
2023-05-29,-0.006960095262560495
2023-05-30,0.004847179043843431
2023-05-31,-0.017030702688464315
2023-06-01,-0.0190962705273655
2023-06-02,0.007885739538489856
2023-06-05,0.01283773949691892
2023-06-06,0.00852120498615173
2023-06-07,-0.010482373571092413
2023-06-08,0.0016453443920815048
2023-06-09,-0.007755481861036546
2023-06-12,-0.016112702485987583
2023-06-13,0.0025209075260959894
2023-06-14,0.018368252317570076
2023-06-15,0.005221865533088732
2023-06-16,0.0032273628001467823
2023-06-19,0.007063682602387244
2023-06-20,0.006414606862701355
2023-06-21,0.0067582440303406
2023-06-22,-0.0051485777222187445
2023-06-23,-0.005622898738915999
2023-06-26,-0.01648567822669127
2023-06-27,0.0004923062276482369
2023-06-28,0.014470382016736883
2023-06-29,0.005562609161042626
2023-06-30,0.014056489680323704
2023-07-03,0.005427895235243307
2023-07-04,-0.019641423244194905
2023-07-05,0.015772118843587646
2023-07-06,-0.0072570960069240405
2023-07-07,-7.458338846280644e-05
2023-07-10,-0.006827464226219682
2023-07-11,0.000700037578916024
2023-07-12,0.022194213043775404
2023-07-13,0.012912331390525543
2023-07-14,-0.007745184120213971
2023-07-17,0.0007779588858538303
2023-07-18,-0.0076352897860786865
2023-07-19,0.01897410524849317
2023-07-20,0.02244140561944278
2023-07-21,-0.0002868388632812247
2023-07-24,0.016602232424740248
2023-07-25,0.009904149389703265
2023-07-26,0.0039451419532966605
2023-07-27,0.01312227722491236
2023-07-28,0.011962168813011499
2023-07-31,0.014128338756216531
2023-08-01,-0.0032888776293219903
2023-08-02,0.0024111087718562962
2023-08-03,0.004150684185804116
2023-08-04,-0.015877780900152058
2023-08-07,0.0073679709580075645
2023-08-08,0.020724468118784978
2023-08-09,-0.008401786606180711
2023-08-10,0.0018846654104066503
2023-08-11,-0.023045057264705876
2023-08-14,0.002134817840517067
2023-08-15,0.004034858785922235
2023-08-16,0.011485104337829934
2023-08-17,0.010349903565010633
2023-08-18,-0.012570170870823748
2023-08-21,-0.005298546901376501
2023-08-22,0.008996700286988114
2023-08-23,-0.006627154086198695
2023-08-24,0.010348185229712393
2023-08-25,-0.011239747569797854
2023-08-28,-0.00812402335154358
2023-08-29,-0.019223065978308
2023-08-30,-0.01513315906526922
2023-08-31,0.0026087389890535667
2023-09-01,-0.0025321073703711006
2023-09-04,0.001708320215204584
2023-09-05,-0.014411076105068034
2023-09-06,-0.029708282427562044
2023-09-07,0.004775466062126961
2023-09-08,0.004283177875086758
2023-09-11,0.0015968048801746468
2023-09-12,-0.001303257470747421
2023-09-13,0.016970157730897894
2023-09-14,0.0030879527564010695
2023-09-15,-0.004322020632836277
2023-09-18,0.0019440404238419864
2023-09-19,0.0030468248742627825
2023-09-20,-0.003874574142425014
2023-09-21,0.00408300744876331
2023-09-22,0.004264645294113734
2023-09-25,-0.003151464151231704
2023-09-26,0.00420953547716193
2023-09-27,-0.0061439440564775745
2023-09-28,0.011125538360775435
2023-09-29,-0.0020694793659799594
2023-10-02,-0.0005242131279161787
2023-10-03,0.020277533198202604
2023-10-04,-0.00402117911157901
2023-10-05,-0.007657927654792258
2023-10-06,0.007921234987722837
2023-10-09,-0.005788677912043022
2023-10-10,0.022883639659388423
2023-10-11,0.00013048395445181557
2023-10-12,0.011425310744026564
2023-10-13,0.0007107216534565641
2023-10-16,-0.010514595596511118
2023-10-17,-0.03304804480903359
2023-10-18,-0.012385226122566663
2023-10-19,0.016560403503366627
2023-10-20,-0.0018737781907546994
2023-10-23,0.0037239711064537494
2023-10-24,0.005266818842690396
2023-10-25,-0.01340804037531308
2023-10-26,0.00044359358479676954
2023-10-27,0.00467230998307987
2023-10-30,0.020413959424779044
